1.995999999999999996e+00;2.770333333333333314e+00;3.915333333333333332e+00
2.462666666666666782e+00;3.018666666666666831e+00;5.962666666666666337e+00
3.234666666666666579e+00;4.243000000000000327e+00;6.399000000000000021e+00
3.690666666666666540e+00;3.510666666666666824e+00;7.823333333333333250e+00
3.370666666666666700e+00;4.942999999999999616e+00;9.993333333333334068e+00
3.994000000000000217e+00;6.039666666666666295e+00;1.233233333333333270e+01
4.275999999999999801e+00;5.614333333333333620e+00;1.502933333333333366e+01
5.382333333333333414e+00;7.525000000000000355e+00;1.612600000000000122e+01
5.905000000000000249e+00;7.300666666666666416e+00;1.809366666666666745e+01
5.902333333333332988e+00;7.968666666666666565e+00;2.742200000000000060e+01
6.486666666666666359e+00;8.835000000000000853e+00;2.341199999999999903e+01
6.988666666666667027e+00;1.058633333333333404e+01;3.030766666666666609e+01
6.833333333333333037e+00;1.190633333333333255e+01;3.939466666666666583e+01
8.448000000000000398e+00;1.286133333333333262e+01;5.181433333333333024e+01
8.897000000000000242e+00;1.348966666666666647e+01;6.045066666666666322e+01
1.045833333333333393e+01;1.648100000000000165e+01;6.947133333333333383e+01
1.116533333333333289e+01;1.649899999999999878e+01;8.814933333333333110e+01
1.443200000000000038e+01;2.076099999999999923e+01;9.996533333333333360e+01
1.347000000000000064e+01;2.294066666666666521e+01;1.131749999999999972e+02
1.585633333333333361e+01;2.600400000000000134e+01;1.464950000000000045e+02
1.741700000000000159e+01;2.868966666666666754e+01;1.779423333333333233e+02
1.796099999999999852e+01;2.945433333333333437e+01;2.565006666666666888e+02
2.189399999999999835e+01;3.534633333333333383e+01;2.764966666666666697e+02
2.302499999999999858e+01;3.654099999999999682e+01;3.369056666666666615e+02
2.614033333333333431e+01;4.523266666666666680e+01;3.588323333333333380e+02
2.764633333333333454e+01;4.749366666666666958e+01;4.457886666666666429e+02
