1.448017838880830022e+00;1.386893207301283626e+00;1.370132687500450031e+00
2.276499897856730570e+00;2.162415165106072124e+00;2.160371773317547373e+00
2.935939295561245110e+00;2.867489894034970455e+00;2.652927932733549987e+00
3.615511572177593891e+00;3.420292360734610959e+00;3.328237362855936521e+00
4.173350555898971415e+00;3.930250701583824835e+00;3.913212323406228155e+00
5.382746380082697790e+00;5.250093609828223151e+00;5.161571733243796700e+00
6.191031384029217932e+00;5.903353805472033144e+00;6.088313919872166302e+00
6.716784804510107065e+00;6.869200669022544226e+00;6.705468824325524047e+00
7.409848400725284279e+00;7.361645906436596221e+00;7.023376250626728101e+00
9.074100138020950723e+00;9.110703629610695131e+00;9.342303808434225587e+00
9.999209868282111557e+00;1.012330514373724988e+01;9.927542337969029518e+00
1.153178103062845317e+01;1.114424467475759606e+01;1.141639815041413897e+01
1.218220452135799192e+01;1.198041474219350455e+01;1.226617306289134213e+01
1.321477062254342094e+01;1.320256951073066354e+01;1.267492858398797040e+01
1.417693111006266093e+01;1.406574611984187939e+01;1.401354273143610030e+01
1.632669059230418185e+01;1.621240933592130062e+01;1.612233108095775691e+01
1.567029208534668960e+01;1.583117288283050428e+01;1.496974179266685034e+01
1.731856759416113078e+01;1.724960071796789407e+01;1.686344607064215495e+01
1.912179339359246910e+01;1.988680974756051612e+01;1.990898940944448370e+01
2.092665862864300408e+01;2.080748772109957656e+01;2.117154602545512176e+01
2.375051457887801121e+01;2.403172867670198798e+01;2.373444668945433378e+01
2.485982507332309410e+01;2.519974559681340764e+01;2.483309711269014386e+01
2.408952242304104985e+01;2.438541390135568321e+01;2.430035808677922304e+01
2.570805651281559534e+01;2.631289700373426044e+01;2.564648967943920610e+01
2.778315161655775256e+01;2.818265147165448425e+01;2.774972126110297665e+01
2.997513188234188419e+01;2.887607605929246901e+01;3.024752899540407824e+01
3.306237015045062577e+01;3.320922007278214494e+01;3.245986096903682494e+01
2.997645244481324056e+01;2.967315152592128769e+01;3.019728631773920213e+01
3.433972254605292562e+01;3.503162673491809187e+01;3.450088077149493415e+01
3.475461747459089423e+01;3.492424875156207520e+01;3.400648901356343856e+01
3.536802684784444750e+01;3.634576600615318398e+01;3.641943468376456394e+01
3.813778742497709118e+01;3.882401808297166923e+01;3.904065271707411000e+01
4.111512453431672043e+01;4.107918540368225990e+01;4.161293983516219441e+01
4.172507104026968250e+01;4.165521085187664596e+01;4.289544122715324193e+01
4.542976415960077929e+01;4.622718923556644199e+01;4.637526962131087771e+01
4.481635074038483424e+01;4.486915932869280965e+01;4.508615123867475916e+01
4.850257421760213816e+01;4.801265003653264785e+01;4.823782328449040335e+01
4.984062244863068258e+01;4.827329736141725647e+01;5.057628893353648181e+01
5.195524340448751843e+01;5.175575402520544088e+01;5.272754022011926622e+01
5.253052461679940421e+01;5.285317904412973888e+01;5.453545598915825110e+01
5.665126572685628048e+01;5.763821840723066714e+01;5.790746320448141660e+01
5.514194925413652726e+01;5.622062514315135218e+01;5.746238754906828916e+01
5.878254186761581224e+01;5.842187912567393937e+01;5.874582854640265595e+01
6.176769194121935413e+01;6.324989313121554346e+01;6.397116243004872871e+01
6.176095936290101918e+01;6.296846849543486968e+01;6.505767186592206031e+01
6.747568650871806994e+01;6.628038252506883055e+01;6.945983386516799385e+01
6.652236250787227334e+01;6.658551278562964626e+01;6.819591717330767722e+01
6.947349597822788780e+01;7.047110440762281769e+01;7.082424277605417728e+01
7.337014693709885194e+01;7.428806689541160324e+01;7.507623555116893499e+01
7.512372245569760310e+01;7.542540430591620293e+01;7.752395620285383870e+01
7.441711205397081130e+01;7.436340226628880146e+01;7.479751091151851483e+01
7.553385592193627929e+01;7.615668874893933094e+01;7.733964051633820702e+01
8.322439155673959021e+01;8.266923682625615299e+01;8.480156433544340189e+01
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
