2.854894974720966760e-01;2.711475752680987950e-01;2.680093946188470411e-01
3.184442382839417496e-01;3.007254201909657088e-01;3.016401356605450945e-01
3.134978865234889778e-01;3.062499985917549461e-01;2.789327437202905879e-01
2.990462139370547723e-01;2.814943708989371962e-01;2.745792486529902154e-01
2.748555849169204146e-01;2.587696872411177074e-01;2.596711692884894895e-01
2.864073781018494635e-01;2.780942617157088348e-01;2.733078233884627117e-01
2.750616805774834805e-01;2.627193085768226299e-01;2.711794239909536275e-01
2.586471815159515630e-01;2.636616497852556917e-01;2.582384017030065482e-01
2.463590202344485003e-01;2.445548193196222519e-01;2.331954456231896400e-01
2.576827864799954848e-01;2.597387975606315069e-01;2.659334888773869365e-01
2.458109519337317583e-01;2.500666188756363595e-01;2.448063631665969020e-01
2.495603831979469056e-01;2.415643105634451004e-01;2.478905248880265422e-01
2.416096396196363016e-01;2.364745245789250938e-01;2.415699678230462388e-01
2.341931878488919538e-01;2.346043482627198085e-01;2.232742105959394929e-01
2.265991838316923079e-01;2.251334100875963251e-01;2.230821722404885687e-01
2.332020511616612057e-01;2.317823815397198617e-01;2.305390598576608219e-01
2.097227186520774778e-01;2.122484044685051530e-01;2.002197188642385883e-01
2.143046124357142201e-01;2.135852538485100982e-01;2.085647829024558919e-01
2.138203963556061515e-01;2.223366782341774373e-01;2.226897769700947882e-01
2.110389377855378668e-01;2.107966725980476019e-01;2.136576521930692030e-01
2.230773385375629247e-01;2.256094746458564837e-01;2.229475430875177688e-01
2.183776007138021336e-01;2.212005332685848813e-01;2.181260019386247195e-01
1.979696773305225921e-01;2.005927672839695197e-01;1.999528111845282619e-01
1.963078121059000092e-01;2.009869595399657871e-01;1.956394415993306934e-01
1.990987956038375029e-01;2.019086646962031384e-01;1.987273631933404450e-01
1.990426765498755912e-01;1.923117338725298942e-01;2.011003860291468437e-01
2.055163184966525558e-01;2.065224803321731861e-01;2.018445705904931831e-01
1.818331988375992414e-01;1.800036496465517166e-01;1.834890603036452572e-01
1.920656493149883459e-01;1.957759320598059238e-01;1.930707842601300239e-01
1.858759588900452953e-01;1.867450971937217596e-01;1.817361657162828714e-01
1.794667026406568111e-01;1.839911418943021015e-01;1.848840822105646819e-01
1.818905721644588913e-01;1.853207860151453445e-01;1.864027705509387067e-01
1.856370275182450680e-01;1.856181713041390458e-01;1.879484189751881862e-01
1.803269003131102721e-01;1.801511281327868308e-01;1.855270745340127925e-01
1.841484219187650151e-01;1.875087579648927194e-01;1.880669875047681627e-01
1.750226400101867474e-01;1.750011736074350566e-01;1.758861674411225096e-01
1.794707405947919832e-01;1.777996899516571805e-01;1.785346382422513811e-01
1.775662884238343175e-01;1.719900896330402995e-01;1.802099877820325657e-01
1.756215787109256521e-01;1.749135721451159087e-01;1.782772806272032440e-01
1.706393665895073741e-01;1.717616777796630578e-01;1.772599816195699340e-01
1.756703618227651031e-01;1.786347045158392655e-01;1.793346604509877262e-01
1.648051918013205830e-01;1.680513976222780259e-01;1.718187148702404465e-01
1.697529448943032870e-01;1.686157369822431085e-01;1.695633207752417770e-01
1.691894021545950755e-01;1.732772514571363498e-01;1.754475827213942130e-01
1.633709720360143336e-01;1.666053448907818535e-01;1.721549026295240703e-01
1.700875037860883343e-01;1.669947816792940742e-01;1.750221869192096491e-01
1.634569686816727818e-01;1.637218613316065441e-01;1.676956875095599875e-01
1.645334441615387833e-01;1.667938550729400893e-01;1.676116846918609682e-01
1.660673016822103165e-01;1.682051610394929009e-01;1.699578533600723529e-01
1.641814033601494971e-01;1.647985269414128373e-01;1.693989319800989213e-01
1.584902821550628060e-01;1.583793501909983858e-01;1.592952084360476361e-01
1.552670427037043110e-01;1.565645997148416291e-01;1.589701057052665956e-01
1.634047920815512589e-01;1.622682605214867679e-01;1.665634132975531145e-01
