1.068277204711812534e+00;1.075948723887592662e+00;1.071122174137030258e+00
1.290518048092289094e+00;1.335988252772637663e+00;1.322291501713675599e+00
1.498646635835100049e+00;1.478305793538276180e+00;1.609526882509950907e+00
1.752061772336536816e+00;1.773160252545744608e+00;1.741366979571479234e+00
2.206399961466265047e+00;2.133592470683186360e+00;1.989236953984397926e+00
2.089071890626825745e+00;2.257104566822662584e+00;2.172221378080078313e+00
2.371598730852069625e+00;2.290878111900775504e+00;2.248725467582943782e+00
2.555539463952790413e+00;2.612329107917846116e+00;2.566464718101476361e+00
3.123615412116836687e+00;3.116516696972776224e+00;3.218989021111456239e+00
2.806063893109337570e+00;2.516666466245018885e+00;2.598858398977531348e+00
3.604976526491666444e+00;3.094319920635716592e+00;3.340622288710177745e+00
4.292922821480661177e+00;4.043969429167048268e+00;3.795122127923649114e+00
3.354311974729018431e+00;3.842238298394704987e+00;4.097144769183541868e+00
3.984248482318712536e+00;3.753790327160819285e+00;4.676120642175657593e+00
4.369347601782967772e+00;4.184589829899257651e+00;4.883606720499905407e+00
5.439943598298227379e+00;5.455930193733193434e+00;5.291305230593641440e+00
4.488115138306183916e+00;4.439150241191457624e+00;4.450903529475023213e+00
4.166129278192308938e+00;3.817342579989243312e+00;4.097131112159293487e+00
5.111836074162866339e+00;5.559041408839012988e+00;5.393480677465492867e+00
5.889554126837980519e+00;5.106149660639574428e+00;5.861165566855302878e+00
4.779215069406731686e+00;4.844027810549344615e+00;4.916199340146045316e+00
5.084961470858090138e+00;5.198694152034370575e+00;4.970672764307046521e+00
6.075235021117302736e+00;5.968363390840947247e+00;5.741478188683187156e+00
5.492678898041515545e+00;5.365326185647839807e+00;5.704952692607601072e+00
5.283927573980099268e+00;5.511668386084108029e+00;6.148462451651425020e+00
8.360459727193797264e+00;7.351550234344763624e+00;8.054282020147711663e+00
6.857225954173631344e+00;6.642984642341598800e+00;6.969761471748630477e+00
6.321940917093080259e+00;6.179717813461615528e+00;5.113994234965193009e+00
7.912197585534876509e+00;7.959055174886300321e+00;8.227788386503069873e+00
6.560856180855164865e+00;6.439042383543523762e+00;6.651810747288457115e+00
7.605333581465213655e+00;9.121970240402774266e+00;7.320051326404183989e+00
9.588150465151818125e+00;8.369374526947938264e+00;8.102969750959061912e+00
8.701349341633644485e+00;8.109117280127311034e+00;8.556264995382303340e+00
8.822109628340108145e+00;7.677612111933533434e+00;7.897425100584433366e+00
9.237494567777432053e+00;8.642137911141198003e+00;8.741425915212319708e+00
9.234765457930098620e+00;1.020534052677608727e+01;9.940205333889863937e+00
9.537789743194466041e+00;9.063786362808398778e+00;9.502407006978852877e+00
8.412925473161230627e+00;7.576411353161858209e+00;8.259455155662855930e+00
1.061201042633645741e+01;1.099684870465843822e+01;9.407536192053955304e+00
1.130211341507624923e+01;1.066331525854273643e+01;1.104483236329832074e+01
8.620066564005490761e+00;9.117305504810127914e+00;1.015970072617402131e+01
1.116578250803895500e+01;1.071715994002240713e+01;1.096349301227822259e+01
9.078107784775344413e+00;9.099678643656744725e+00;8.613308867670511404e+00
1.210294606913436688e+01;1.227198040102509502e+01;1.104249632899524336e+01
1.182885484039056578e+01;1.085321143877560957e+01;1.139794276818877172e+01
7.949936617872485733e+00;9.432241278270376839e+00;8.761092838053960108e+00
1.090950952801950891e+01;9.373814249797250753e+00;9.892089286860231923e+00
1.158195459927664928e+01;1.094024919555896247e+01;1.162689501712113938e+01
1.302123750748205744e+01;1.226458663766003099e+01;1.241879806684054799e+01
1.320999709654031662e+01;1.347612173267225977e+01;1.296765291305181655e+01
1.402646714796853544e+01;1.361878082697701053e+01;1.435662343075751046e+01
1.374576429685633450e+01;1.385322178363781731e+01;1.440032463143077912e+01
1.518037776820231066e+01;1.572649740105164895e+01;1.448923854993930860e+01
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
