9.407634938061888441e-01;9.124828708178114312e-01;8.800157362871054989e-01
9.031193323940378548e-01;8.973197906312226912e-01;8.905193253289492850e-01
9.538270974108630229e-01;9.276635328466502628e-01;8.690088456451690035e-01
9.460745747433947361e-01;9.207992314301841619e-01;8.563925378631891405e-01
9.414680666207602133e-01;8.514793274144928370e-01;8.861171922916358801e-01
9.113929752540714802e-01;9.030114823677460878e-01;8.574493539077506776e-01
9.388011225088651601e-01;9.214275720454547791e-01;8.902364676688212519e-01
9.133511411574134486e-01;9.429589927588538645e-01;8.958435133530532335e-01
8.946348542095016176e-01;9.005414076113271715e-01;9.116715571338511737e-01
9.178778743102331550e-01;9.026701931822529446e-01;8.957437910936119074e-01
