-3.919999999999999929e+00;-4.599999999999999645e+00;-9.080000000000000071e+00
-5.000000000000000000e+00;-5.759999999999999787e+00;-1.148000000000000043e+01
-5.839999999999999858e+00;-6.519999999999999574e+00;-1.527999999999999936e+01
-6.000000000000000000e+00;-7.400000000000000355e+00;-1.787999999999999901e+01
-7.000000000000000000e+00;-8.640000000000000568e+00;-2.207999999999999829e+01
-8.240000000000000213e+00;-1.011999999999999922e+01;-2.448000000000000043e+01
-9.640000000000000568e+00;-1.035999999999999943e+01;-2.780000000000000071e+01
-8.160000000000000142e+00;-1.159999999999999964e+01;-3.347999999999999687e+01
-9.720000000000000639e+00;-1.411999999999999922e+01;-4.507999999999999829e+01
-1.208000000000000007e+01;-1.359999999999999964e+01;-5.060000000000000142e+01
-1.296000000000000085e+01;-1.635999999999999943e+01;-6.207999999999999829e+01
-1.367999999999999972e+01;-1.783999999999999986e+01;-7.792000000000000171e+01
-1.503999999999999915e+01;-1.983999999999999986e+01;-8.756000000000000227e+01
