3.310945484299009089e-02
4.118920975206977891e-02
4.539681706904130642e-02
5.080751912856993485e-02
6.677986972134641874e-02
7.113979898762717857e-02
7.787168933572713447e-02
8.918152274995086448e-02
1.023111137658074682e-01
1.097954416175826453e-01
1.324544865227297863e-01
1.454367181972970602e-01
1.547679036493032068e-01
1.768942735082173201e-01
2.008033465856582933e-01
2.198028571242876261e-01
2.403005118596296397e-01
2.772939793792862373e-01
3.082237888288313354e-01
3.339805967417867616e-01
3.831212745332736036e-01
4.152175333484847131e-01
4.532758001482100618e-01
5.354165145006268833e-01
5.773303724904831347e-01
6.612786855781758177e-01
7.524410880593908058e-01
8.338940436290452896e-01
8.931882841820082408e-01
1.020878163151705653e+00
1.207260551413819716e+00
1.314237914534503116e+00
1.484658950399047050e+00
1.682222623792701155e+00
